14:29:51.623 [ApplicationImpl pooled thread 335] INFO  com.browserstack.utils.Helpers - null
14:29:51.625 [ApplicationImpl pooled thread 335] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
14:33:28.211 [ApplicationImpl pooled thread 333] INFO  c.b.l.BrowserStackRunExtension - cucumber java
14:33:28.211 [ApplicationImpl pooled thread 333] INFO  com.browserstack.utils.Helpers - null
14:33:28.213 [ApplicationImpl pooled thread 333] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
14:36:46.044 [ApplicationImpl pooled thread 350] INFO  c.b.l.BrowserStackRunExtension - cucumber java
14:36:46.044 [ApplicationImpl pooled thread 350] INFO  com.browserstack.utils.Helpers - null
14:36:46.046 [ApplicationImpl pooled thread 350] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
14:42:24.273 [ApplicationImpl pooled thread 352] INFO  c.b.l.BrowserStackRunExtension - cucumber java
14:42:24.273 [ApplicationImpl pooled thread 352] INFO  com.browserstack.utils.Helpers - null
14:42:24.275 [ApplicationImpl pooled thread 352] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
14:43:02.812 [ApplicationImpl pooled thread 346] INFO  c.b.l.BrowserStackRunExtension - cucumber java
14:43:02.813 [ApplicationImpl pooled thread 346] INFO  com.browserstack.utils.Helpers - null
14:43:02.814 [ApplicationImpl pooled thread 346] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
14:43:26.545 [ApplicationImpl pooled thread 353] INFO  c.b.l.BrowserStackRunExtension - cucumber java
14:43:26.545 [ApplicationImpl pooled thread 353] INFO  com.browserstack.utils.Helpers - null
14:43:26.546 [ApplicationImpl pooled thread 353] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
14:44:47.134 [ApplicationImpl pooled thread 355] INFO  c.b.l.BrowserStackRunExtension - cucumber java
14:44:47.134 [ApplicationImpl pooled thread 355] INFO  com.browserstack.utils.Helpers - null
14:44:47.135 [ApplicationImpl pooled thread 355] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
14:47:26.254 [ApplicationImpl pooled thread 359] INFO  c.b.l.BrowserStackRunExtension - cucumber java
14:47:26.255 [ApplicationImpl pooled thread 359] INFO  com.browserstack.utils.Helpers - null
14:47:26.257 [ApplicationImpl pooled thread 359] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
14:49:47.630 [ApplicationImpl pooled thread 362] INFO  c.b.l.BrowserStackRunExtension - cucumber java
14:49:47.630 [ApplicationImpl pooled thread 362] INFO  com.browserstack.utils.Helpers - null
14:49:47.632 [ApplicationImpl pooled thread 362] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
14:51:04.345 [ApplicationImpl pooled thread 361] INFO  c.b.l.BrowserStackRunExtension - cucumber java
14:51:04.345 [ApplicationImpl pooled thread 361] INFO  com.browserstack.utils.Helpers - null
14:51:04.348 [ApplicationImpl pooled thread 361] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
09:35:42.655 [ApplicationImpl pooled thread 457] INFO  c.b.l.BrowserStackRunExtension - cucumber java
09:35:42.655 [ApplicationImpl pooled thread 457] INFO  com.browserstack.utils.Helpers - null
09:35:42.657 [ApplicationImpl pooled thread 457] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
09:51:30.390 [ApplicationImpl pooled thread 471] INFO  c.b.l.BrowserStackRunExtension - cucumber java
09:51:30.390 [ApplicationImpl pooled thread 471] INFO  com.browserstack.utils.Helpers - null
09:51:30.391 [ApplicationImpl pooled thread 471] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
09:52:06.564 [ApplicationImpl pooled thread 474] INFO  c.b.l.BrowserStackRunExtension - cucumber java
09:52:06.564 [ApplicationImpl pooled thread 474] INFO  com.browserstack.utils.Helpers - null
09:52:06.565 [ApplicationImpl pooled thread 474] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
09:54:50.591 [ApplicationImpl pooled thread 475] INFO  c.b.l.BrowserStackRunExtension - cucumber java
09:54:50.591 [ApplicationImpl pooled thread 475] INFO  com.browserstack.utils.Helpers - null
09:54:50.593 [ApplicationImpl pooled thread 475] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
